ID;SoortMisdrijf;WijkenEnBuurten;Perioden;GeregistreerdeMisdrijven_1;Gemeentenaam_2;SoortRegio_3
45577;0.0.0 ;BU03120009;2024JJ00;71;                              ;        
45603;0.0.0 ;BU03120100;2024JJ00;102;                              ;        
45616;0.0.0 ;BU03120109;2024JJ00;15;                              ;        
45642;0.0.0 ;BU03120200;2024JJ00;28;                              ;        
45655;0.0.0 ;BU03120209;2024JJ00;11;                              ;        
45694;0.0.0 ;BU03130001;2024JJ00;87;                              ;        
45707;0.0.0 ;BU03130002;2024JJ00;172;                              ;        
45720;0.0.0 ;BU03130003;2024JJ00;14;                              ;        
45733;0.0.0 ;BU03130004;2024JJ00;44;                              ;        
45746;0.0.0 ;BU03130005;2024JJ00;50;                              ;        
45759;0.0.0 ;BU03130006;2024JJ00;58;                              ;        
45772;0.0.0 ;BU03130007;2024JJ00;29;                              ;        
45785;0.0.0 ;BU03130008;2024JJ00;20;                              ;        
45798;0.0.0 ;BU03130009;2024JJ00;19;                              ;        
45811;0.0.0 ;BU03130011;2024JJ00;46;                              ;        
45850;0.0.0 ;BU02140000;2024JJ00;10;                              ;        
45863;0.0.0 ;BU02140001;2024JJ00;12;                              ;        
45876;0.0.0 ;BU02140002;2024JJ00;14;                              ;        
45889;0.0.0 ;BU02140003;2024JJ00;4;                              ;        
45902;0.0.0 ;BU02140004;2024JJ00;8;                              ;        
45915;0.0.0 ;BU02140006;2024JJ00;1;                              ;        
45928;0.0.0 ;BU02140007;2024JJ00;5;                              ;        
45941;0.0.0 ;BU02140008;2024JJ00;1;                              ;        
45954;0.0.0 ;BU02140009;2024JJ00;25;                              ;        
45980;0.0.0 ;BU02140100;2024JJ00;45;                              ;        
45993;0.0.0 ;BU02140101;2024JJ00;3;                              ;        
46006;0.0.0 ;BU02140109;2024JJ00;30;                              ;        
46032;0.0.0 ;BU02140200;2024JJ00;15;                              ;        
46045;0.0.0 ;BU02140201;2024JJ00;24;                              ;        
46058;0.0.0 ;BU02140202;2024JJ00;1;                              ;        
46071;0.0.0 ;BU02140206;2024JJ00;20;                              ;        
46084;0.0.0 ;BU02140207;2024JJ00;12;                              ;        
46097;0.0.0 ;BU02140208;2024JJ00;1;                              ;        
46110;0.0.0 ;BU02140209;2024JJ00;5;                              ;        
46136;0.0.0 ;BU02140300;2024JJ00;60;                              ;        
46149;0.0.0 ;BU02140301;2024JJ00;9;                              ;        
46162;0.0.0 ;BU02140305;2024JJ00;8;                              ;        
46175;0.0.0 ;BU02140306;2024JJ00;28;                              ;        
46188;0.0.0 ;BU02140307;2024JJ00;7;                              ;        
46201;0.0.0 ;BU02140308;2024JJ00;8;                              ;        
46227;0.0.0 ;BU02140400;2024JJ00;18;                              ;        
46240;0.0.0 ;BU02140402;2024JJ00;5;                              ;        
46253;0.0.0 ;BU02140408;2024JJ00;9;                              ;        
46266;0.0.0 ;BU02140409;2024JJ00;5;                              ;        
46292;0.0.0 ;BU02140500;2024JJ00;60;                              ;        
46305;0.0.0 ;BU02140501;2024JJ00;11;                              ;        
46318;0.0.0 ;BU02140502;2024JJ00;17;                              ;        
46331;0.0.0 ;BU02140503;2024JJ00;1;                              ;        
46344;0.0.0 ;BU02140507;2024JJ00;5;                              ;        
46357;0.0.0 ;BU02140508;2024JJ00;63;                              ;        
46370;0.0.0 ;BU02140509;2024JJ00;11;                              ;        
46396;0.0.0 ;BU02140600;2024JJ00;1;                              ;        
46409;0.0.0 ;BU02140608;2024JJ00;0;                              ;        
46422;0.0.0 ;BU02140609;2024JJ00;7;                              ;        
46461;0.0.0 ;BU05020110;2024JJ00;0;                              ;        
46474;0.0.0 ;BU05020111;2024JJ00;14;                              ;        
46487;0.0.0 ;BU05020112;2024JJ00;12;                              ;        
46500;0.0.0 ;BU05020113;2024JJ00;26;                              ;        
46513;0.0.0 ;BU05020114;2024JJ00;1;                              ;        
46526;0.0.0 ;BU05020115;2024JJ00;37;                              ;        
46539;0.0.0 ;BU05020116;2024JJ00;23;                              ;        
46552;0.0.0 ;BU05020117;2024JJ00;23;                              ;        
46565;0.0.0 ;BU05020118;2024JJ00;16;                              ;        
46578;0.0.0 ;BU05020119;2024JJ00;41;                              ;        
46604;0.0.0 ;BU05020223;2024JJ00;58;                              ;        
46617;0.0.0 ;BU05020224;2024JJ00;231;                              ;        
46630;0.0.0 ;BU05020225;2024JJ00;36;                              ;        
46643;0.0.0 ;BU05020226;2024JJ00;12;                              ;        
46656;0.0.0 ;BU05020227;2024JJ00;48;                              ;        
46669;0.0.0 ;BU05020228;2024JJ00;11;                              ;        
46682;0.0.0 ;BU05020229;2024JJ00;26;                              ;        
46708;0.0.0 ;BU05020332;2024JJ00;49;                              ;        
46721;0.0.0 ;BU05020333;2024JJ00;161;                              ;        
46734;0.0.0 ;BU05020334;2024JJ00;33;                              ;        
46747;0.0.0 ;BU05020335;2024JJ00;90;                              ;        
46760;0.0.0 ;BU05020336;2024JJ00;13;                              ;        
46773;0.0.0 ;BU05020337;2024JJ00;13;                              ;        
46786;0.0.0 ;BU05020338;2024JJ00;43;                              ;        
46812;0.0.0 ;BU05020441;2024JJ00;29;                              ;        
46825;0.0.0 ;BU05020442;2024JJ00;127;                              ;        
46838;0.0.0 ;BU05020443;2024JJ00;42;                              ;        
46851;0.0.0 ;BU05020444;2024JJ00;3;                              ;        
46864;0.0.0 ;BU05020445;2024JJ00;11;                              ;        
46877;0.0.0 ;BU05020446;2024JJ00;18;                              ;        
46890;0.0.0 ;BU05020447;2024JJ00;3;                              ;        
46903;0.0.0 ;BU05020448;2024JJ00;23;                              ;        
46916;0.0.0 ;BU05020449;2024JJ00;11;                              ;        
46942;0.0.0 ;BU05020551;2024JJ00;45;                              ;        
46955;0.0.0 ;BU05020552;2024JJ00;44;                              ;        
46968;0.0.0 ;BU05020553;2024JJ00;10;                              ;        
46981;0.0.0 ;BU05020554;2024JJ00;21;                              ;        
46994;0.0.0 ;BU05020555;2024JJ00;11;                              ;        
47007;0.0.0 ;BU05020556;2024JJ00;34;                              ;        
47020;0.0.0 ;BU05020557;2024JJ00;14;                              ;        
47046;0.0.0 ;BU05020621;2024JJ00;9;                              ;        
47059;0.0.0 ;BU05020622;2024JJ00;2;                              ;        
47072;0.0.0 ;BU05020631;2024JJ00;19;                              ;        
47085;0.0.0 ;BU05020658;2024JJ00;5;                              ;        
47098;0.0.0 ;BU05020659;2024JJ00;3;                              ;        
47111;0.0.0 ;BU05020661;2024JJ00;67;                              ;        
47124;0.0.0 ;BU05020662;2024JJ00;73;                              ;        
47137;0.0.0 ;BU05020663;2024JJ00;18;                              ;        
47150;0.0.0 ;BU05020664;2024JJ00;12;                              ;        
47163;0.0.0 ;BU05020665;2024JJ00;38;                              ;        
47176;0.0.0 ;BU05020666;2024JJ00;6;                              ;        
47202;0.0.0 ;BU05020770;2024JJ00;22;                              ;        
47215;0.0.0 ;BU05020771;2024JJ00;31;                              ;        
47228;0.0.0 ;BU05020772;2024JJ00;57;                              ;        
47241;0.0.0 ;BU05020773;2024JJ00;50;                              ;        
47254;0.0.0 ;BU05020774;2024JJ00;27;                              ;        
47267;0.0.0 ;BU05020775;2024JJ00;40;                              ;        
47280;0.0.0 ;BU05020776;2024JJ00;60;                              ;        
47293;0.0.0 ;BU05020777;2024JJ00;60;                              ;        
47306;0.0.0 ;BU05020778;2024JJ00;53;                              ;        
47319;0.0.0 ;BU05020779;2024JJ00;39;                              ;        
47345;0.0.0 ;BU05020880;2024JJ00;8;                              ;        
47358;0.0.0 ;BU05020881;2024JJ00;66;                              ;        
47371;0.0.0 ;BU05020882;2024JJ00;9;                              ;        
47384;0.0.0 ;BU05020883;2024JJ00;26;                              ;        
47397;0.0.0 ;BU05020884;2024JJ00;15;                              ;        
47410;0.0.0 ;BU05020885;2024JJ00;4;                              ;        
47423;0.0.0 ;BU05020886;2024JJ00;23;                              ;        
47436;0.0.0 ;BU05020887;2024JJ00;46;                              ;        
47449;0.0.0 ;BU05020888;2024JJ00;16;                              ;        
47462;0.0.0 ;BU05020889;2024JJ00;24;                              ;        
47488;0.0.0 ;BU05020991;2024JJ00;32;                              ;        
47501;0.0.0 ;BU05020992;2024JJ00;26;                              ;        
47514;0.0.0 ;BU05020993;2024JJ00;25;                              ;        
47527;0.0.0 ;BU05020994;2024JJ00;70;                              ;        
47540;0.0.0 ;BU05020995;2024JJ00;20;                              ;        
47553;0.0.0 ;BU05020996;2024JJ00;1;                              ;        
47566;0.0.0 ;BU05020997;2024JJ00;10;                              ;        
47579;0.0.0 ;BU05020998;2024JJ00;10;                              ;        
47618;0.0.0 ;BU03830001;2024JJ00;198;                              ;        
47631;0.0.0 ;BU03830011;2024JJ00;76;                              ;        
47657;0.0.0 ;BU03830101;2024JJ00;66;                              ;        
47670;0.0.0 ;BU03830111;2024JJ00;42;                              ;        
47696;0.0.0 ;BU03830201;2024JJ00;135;                              ;        
47709;0.0.0 ;BU03830211;2024JJ00;64;                              ;        
47722;0.0.0 ;BU03830221;2024JJ00;52;                              ;        
47748;0.0.0 ;BU03830301;2024JJ00;48;                              ;        
47761;0.0.0 ;BU03830311;2024JJ00;8;                              ;        
47787;0.0.0 ;BU03830401;2024JJ00;25;                              ;        
47800;0.0.0 ;BU03830411;2024JJ00;49;                              ;        
47813;0.0.0 ;BU03830421;2024JJ00;34;                              ;        
47826;0.0.0 ;BU03830431;2024JJ00;42;                              ;        
47852;0.0.0 ;BU03830501;2024JJ00;36;                              ;        
47865;0.0.0 ;BU03830511;2024JJ00;95;                              ;        
47891;0.0.0 ;BU03830601;2024JJ00;4;                              ;        
47917;0.0.0 ;BU03830701;2024JJ00;47;                              ;        
47930;0.0.0 ;BU03830711;2024JJ00;54;                              ;        
47943;0.0.0 ;BU03830721;2024JJ00;44;                              ;        
47982;0.0.0 ;BU01091000;2024JJ00;160;                              ;        
47995;0.0.0 ;BU01091001;2024JJ00;37;                              ;        
48008;0.0.0 ;BU01091002;2024JJ00;57;                              ;        
48021;0.0.0 ;BU01091003;2024JJ00;63;                              ;        
48034;0.0.0 ;BU01091004;2024JJ00;28;                              ;        
48047;0.0.0 ;BU01091006;2024JJ00;0;                              ;        
48060;0.0.0 ;BU01091007;2024JJ00;16;                              ;        
